site_id,datetime_timestamp,fullaqscode,pm25_nowcast_value,pm25_raw_concentration,site_id,latitude,longitude,fullaqscode,site_name
11,"2025-01-10 18:00:00",340230011,0.0,-0.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-10 19:00:00",340230011,2.2,4.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-10 20:00:00",340230011,0.5,-1.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-10 21:00:00",340230011,1.2,1.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-10 22:00:00",340230011,0.5,-0.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-10 23:00:00",340230011,1.2,2.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 00:00:00",340230011,1.8,2.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 01:00:00",340230011,3.6,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 02:00:00",340230011,2.4,1.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 03:00:00",340230011,2.0,1.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 04:00:00",340230011,2.2,2.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 05:00:00",340230011,2.5,2.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 06:00:00",340230011,2.1,1.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 07:00:00",340230011,4.5,7.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 08:00:00",340230011,5.0,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 09:00:00",340230011,5.2,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 10:00:00",340230011,6.8,8.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 11:00:00",340230011,7.8,8.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 12:00:00",340230011,10.9,14.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 13:00:00",340230011,10.2,9.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 14:00:00",340230011,8.5,6.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 15:00:00",340230011,5.7,3.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 16:00:00",340230011,7.3,9.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 17:00:00",340230011,6.4,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 18:00:00",340230011,4.8,3.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 19:00:00",340230011,4.1,3.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 20:00:00",340230011,4.9,5.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 21:00:00",340230011,4.1,3.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 22:00:00",340230011,2.6,1.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-11 23:00:00",340230011,1.2,-0.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 00:00:00",340230011,0.0,-1.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 01:00:00",340230011,0.0,-0.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 02:00:00",340230011,0.9,2.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 03:00:00",340230011,2.0,3.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 04:00:00",340230011,1.4,0.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 05:00:00",340230011,1.1,1.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 06:00:00",340230011,1.9,2.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 07:00:00",340230011,2.7,3.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 08:00:00",340230011,2.2,1.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 09:00:00",340230011,4.3,6.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 10:00:00",340230011,5.6,7.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 11:00:00",340230011,5.1,4.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 12:00:00",340230011,3.8,2.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 13:00:00",340230011,2.9,2.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 14:00:00",340230011,1.6,0.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 15:00:00",340230011,5.9,10.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 16:00:00",340230011,8.2,10.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 17:00:00",340230011,9.2,10.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 18:00:00",340230011,9.1,9.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 19:00:00",340230011,8.0,6.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 20:00:00",340230011,6.8,5.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 21:00:00",340230011,9.1,11.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 22:00:00",340230011,8.5,7.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-12 23:00:00",340230011,7.1,5.8,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 00:00:00",340230011,6.7,6.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 01:00:00",340230011,5.0,3.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 02:00:00",340230011,7.0,9.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 03:00:00",340230011,8.2,9.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 04:00:00",340230011,8.8,9.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 05:00:00",340230011,11.6,14.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 06:00:00",340230011,11.9,12.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 07:00:00",340230011,14.3,16.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 08:00:00",340230011,12.5,10.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 09:00:00",340230011,14.2,16.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 10:00:00",340230011,12.8,11.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 11:00:00",340230011,10.9,9.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 12:00:00",340230011,12.3,13.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 13:00:00",340230011,12.1,12.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 14:00:00",340230011,11.2,10.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 15:00:00",340230011,12.2,13.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 16:00:00",340230011,11.9,11.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 17:00:00",340230011,12.8,14.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 18:00:00",340230011,11.4,9.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 19:00:00",340230011,9.8,8.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 20:00:00",340230011,9.2,8.6,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 21:00:00",340230011,9.6,9.7,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 22:00:00",340230011,7.4,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-13 23:00:00",340230011,6.3,5.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 00:00:00",340230011,4.6,3.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 01:00:00",340230011,5.8,7.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 02:00:00",340230011,5.1,4.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 03:00:00",340230011,5.3,5.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 04:00:00",340230011,6.6,8.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 05:00:00",340230011,6.9,7.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 06:00:00",340230011,3.3,-0.2,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 07:00:00",340230011,3.2,3.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 08:00:00",340230011,2.5,1.9,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 09:00:00",340230011,1.1,-0.3,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 10:00:00",340230011,2.5,4.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 11:00:00",340230011,2.2,2.0,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 12:00:00",340230011,2.3,2.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 13:00:00",340230011,2.3,2.4,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 14:00:00",340230011,1.1,-0.1,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 15:00:00",340230011,2.8,4.5,11,40.462181,-74.429436,340230011,"Rutgers University"
11,"2025-01-14 16:00:00",340230011,3.2,3.6,11,40.462181,-74.429436,340230011,"Rutgers University"
